,train_rmse,train_r2,val_rmse,val_r2,feats,patience,num_layers,shape,activ_func,dropout_rate,batch_size,lr
177,12.620946407417616,0.28638890037592,12.790101338195985,0.26244952899913976,percent_features,50,3,"[4, 32, 4]",relu,0.0,8,0.001
178,20.449532221056465,-0.8846181421945435,14.043548330852417,0.10995672485246966,percent_features,50,3,"[4, 32, 4]",relu,0.25,8,0.001
179,12.300320802553959,0.32214009503123214,12.803338821650788,0.26029228582898345,percent_features,50,3,"[4, 32, 4]",relu,0.0,16,0.001
180,21.828160474823083,-1.144353979935563,14.012624240023962,0.11440423576720538,percent_features,50,3,"[4, 32, 4]",relu,0.25,16,0.001
181,13.260053953254019,0.21230921352578286,13.452777144809284,0.18344304926530292,high_corrs,50,3,"[4, 32, 4]",relu,0.0,4,0.001
182,19.98229849076113,-0.7905437138477579,13.764740339608272,0.14350315448609088,high_corrs,50,3,"[4, 32, 4]",relu,0.25,4,0.001
183,12.697896309062031,0.2774433886135411,12.545297767394086,0.2906366808650624,high_corrs,50,3,"[4, 32, 4]",relu,0.0,8,0.001
184,20.38957831405639,-0.8645334817127683,13.670095285332513,0.15636374822129165,high_corrs,50,3,"[4, 32, 4]",relu,0.25,8,0.001
185,12.088861650940167,0.34528776927273463,12.480921032401891,0.29724306791161,high_corrs,50,3,"[4, 32, 4]",relu,0.0,16,0.001
186,21.031149830359915,-0.9882596507865372,14.172095483270843,0.09211320928332271,high_corrs,50,3,"[4, 32, 4]",relu,0.25,16,0.001
187,13.366993312521497,0.19947672935248484,14.642888841931187,0.0028373037663713906,grades_only,50,3,"[4, 32, 4]",relu,0.0,4,0.001
188,19.872898009412054,-0.7784731726313178,14.15642179609701,0.09614234633375432,grades_only,50,3,"[4, 32, 4]",relu,0.25,4,0.001
189,12.882956382327388,0.2559088132063591,13.254720128483129,0.2053222785623981,grades_only,50,3,"[4, 32, 4]",relu,0.0,8,0.001
190,20.007066528291894,-0.7955266283284075,13.786084723124977,0.14258940630521333,grades_only,50,3,"[4, 32, 4]",relu,0.25,8,0.001
191,12.548855306279671,0.2943854765580018,12.544185133220973,0.2906048008265582,grades_only,50,3,"[4, 32, 4]",relu,0.0,16,0.001
192,22.32386290400713,-1.247595591298453,14.845498201548342,0.0007497466290536714,grades_only,50,3,"[4, 32, 4]",relu,0.25,16,0.001
193,13.241104879891623,0.21455175790305372,14.92342808646427,-0.023502763866083985,grades_offense,50,3,"[4, 32, 4]",relu,0.0,4,0.001
194,19.869716435458088,-0.7696916790953159,13.762289433492441,0.1461970510422259,grades_offense,50,3,"[4, 32, 4]",relu,0.25,4,0.001
195,12.85541037536658,0.259648959051899,12.978887973565701,0.23980297907891077,grades_offense,50,3,"[4, 32, 4]",relu,0.0,8,0.001
